timestamp,voltage_kv,current_a,oil_temperature_c,vibration_mm_s,oil_level_percent,load_factor_percent,ambient_temperature_c,fault_status
2023-06-25 01:00:00,231.66,152.4,54.1,0.37,91.1,102.2,39.9,Normal
2023-06-25 02:00:00,225.74,110.5,66.0,0.5,96.0,86.1,29.5,Normal
2023-06-25 03:00:00,224.42,155.9,71.8,0.43,95.9,66.7,45.0,Normal
2023-06-25 04:00:00,200.0,254.7,64.9,2.04,70.9,99.7,10.6,Critical
2023-06-25 05:00:00,223.25,168.0,73.2,0.52,97.2,90.7,18.2,Normal
2023-06-25 06:00:00,223.01,149.7,60.4,0.54,96.6,64.8,32.0,Normal
2023-06-25 07:00:00,233.27,164.5,61.7,0.58,96.6,84.6,41.8,Normal
2023-06-25 08:00:00,231.64,137.9,56.1,0.61,96.1,100.1,4.7,Normal
2023-06-25 09:00:00,234.55,144.8,62.2,0.42,97.7,84.2,13.6,Normal
2023-06-25 10:00:00,230.82,164.1,66.4,0.61,94.1,41.2,26.9,Normal
2023-06-25 11:00:00,230.9,156.2,73.9,0.3,94.3,61.2,12.9,Normal
2023-06-25 12:00:00,229.64,164.0,67.4,0.43,94.6,88.9,31.8,Normal
2023-06-25 13:00:00,227.24,137.7,51.3,0.46,89.8,106.0,16.4,Normal
2023-06-25 14:00:00,235.54,186.4,66.7,0.49,91.0,67.4,41.0,Normal
2023-06-25 15:00:00,231.76,150.6,75.5,0.57,94.6,78.2,17.3,Normal
2023-06-25 16:00:00,227.19,145.9,69.5,0.38,95.2,69.2,16.0,Normal
2023-06-25 17:00:00,228.08,103.6,58.9,0.39,94.2,40.8,26.9,Normal
2023-06-25 18:00:00,234.55,147.7,69.0,0.45,90.3,75.0,31.8,Normal
2023-06-25 19:00:00,223.38,140.7,63.0,0.79,95.7,46.4,3.5,Normal
2023-06-25 20:00:00,233.65,199.7,62.8,0.47,96.3,63.0,-0.4,Normal
2023-06-25 21:00:00,235.19,137.7,73.4,0.42,95.4,87.8,35.7,Normal
2023-06-25 22:00:00,231.16,153.7,70.0,0.55,91.1,55.9,3.9,Normal
2023-06-25 23:00:00,231.13,170.1,83.2,0.88,83.0,82.6,24.5,Warning
2023-06-26 00:00:00,226.95,168.3,85.1,0.61,94.9,93.9,42.1,Normal
2023-06-26 01:00:00,223.04,174.5,71.2,0.62,97.4,71.6,45.3,Normal
2023-06-26 02:00:00,231.7,141.3,69.0,0.6,95.3,80.9,25.9,Normal
2023-06-26 03:00:00,226.7,133.6,53.8,0.65,94.3,30.0,29.0,Normal
2023-06-26 04:00:00,231.88,112.7,58.3,0.41,92.8,93.2,23.5,Normal
2023-06-26 05:00:00,227.86,172.4,69.0,0.33,93.2,79.8,15.7,Normal
2023-06-26 06:00:00,240.15,152.3,59.0,0.39,97.8,65.3,28.8,Normal
2023-06-26 07:00:00,224.24,151.4,59.9,0.47,92.6,90.4,20.1,Normal
2023-06-26 08:00:00,229.28,148.1,77.9,0.59,97.4,51.3,18.4,Normal
2023-06-26 09:00:00,235.94,126.6,65.7,0.39,92.1,100.2,32.2,Normal
2023-06-26 10:00:00,234.92,165.7,63.9,0.43,93.8,72.1,42.8,Normal
2023-06-26 11:00:00,200.0,203.4,76.3,1.82,94.8,102.7,40.9,Critical
2023-06-26 12:00:00,230.46,158.7,71.2,0.54,96.5,86.6,7.2,Normal
2023-06-26 13:00:00,225.02,187.6,79.2,0.77,88.8,70.6,8.7,Warning
2023-06-26 14:00:00,234.92,127.3,63.7,0.43,99.8,73.8,21.9,Normal
2023-06-26 15:00:00,233.74,193.1,68.2,0.46,97.1,51.4,25.5,Normal
2023-06-26 16:00:00,233.93,224.7,91.6,1.51,76.8,102.9,46.6,Critical
2023-06-26 17:00:00,222.35,117.7,79.7,1.23,86.1,55.6,38.1,Warning
2023-06-26 18:00:00,238.72,160.6,78.8,0.58,97.1,67.2,27.9,Normal
2023-06-26 19:00:00,229.85,148.7,63.0,0.52,91.1,87.2,16.2,Normal
2023-06-26 20:00:00,228.75,156.6,57.6,0.3,93.9,53.5,32.1,Normal
2023-06-26 21:00:00,224.23,179.7,65.0,0.51,89.1,77.2,24.2,Normal
2023-06-26 22:00:00,223.5,151.7,61.8,0.48,95.1,67.9,27.5,Normal
2023-06-26 23:00:00,229.57,159.5,60.8,0.39,92.9,96.6,34.6,Normal
2023-06-27 00:00:00,236.07,175.7,61.3,0.53,95.2,84.9,22.1,Normal
2023-06-27 01:00:00,230.46,151.4,69.3,0.57,95.3,76.9,27.3,Normal
2023-06-27 02:00:00,238.23,115.4,57.2,0.57,95.8,78.9,31.7,Normal
2023-06-27 03:00:00,226.71,166.0,81.3,0.8,85.8,98.8,37.8,Warning
2023-06-27 04:00:00,231.07,184.3,75.6,0.6,100.0,72.8,20.4,Normal
2023-06-27 05:00:00,234.3,144.9,65.1,0.4,96.8,52.9,24.0,Normal
2023-06-27 06:00:00,229.92,141.3,50.9,0.32,92.8,83.1,27.9,Normal
2023-06-27 07:00:00,229.92,132.3,67.7,0.32,87.8,71.4,19.5,Normal
2023-06-27 08:00:00,235.07,153.2,78.2,0.45,96.5,71.2,38.8,Normal
2023-06-27 09:00:00,228.98,167.1,56.4,0.46,94.7,94.0,3.0,Normal
2023-06-27 10:00:00,222.34,170.8,54.2,0.71,80.3,38.4,26.9,Warning
2023-06-27 11:00:00,228.52,145.1,67.0,0.41,100.0,74.5,37.9,Normal
2023-06-27 12:00:00,221.6,133.3,70.5,0.48,91.8,47.4,32.3,Normal
2023-06-27 13:00:00,233.26,154.9,61.0,0.39,94.8,55.3,17.5,Normal
2023-06-27 14:00:00,235.09,133.7,81.8,1.1,92.1,93.0,24.4,Warning
2023-06-27 15:00:00,202.25,152.6,90.6,1.38,74.4,94.5,35.9,Critical
2023-06-27 16:00:00,226.82,182.3,70.8,0.59,94.7,82.7,16.0,Normal
2023-06-27 17:00:00,233.33,145.9,56.8,0.5,94.1,109.8,29.4,Normal
2023-06-27 18:00:00,237.9,172.6,65.3,0.46,89.8,61.9,31.6,Normal
2023-06-27 19:00:00,228.49,157.5,48.8,0.55,98.3,48.4,28.7,Normal
2023-06-27 20:00:00,236.72,183.6,61.0,0.58,99.3,81.0,37.9,Normal
2023-06-27 21:00:00,229.82,157.9,60.0,0.48,96.3,64.6,22.8,Normal
2023-06-27 22:00:00,233.8,191.1,48.6,0.7,94.2,89.5,36.6,Normal
2023-06-27 23:00:00,237.82,135.4,63.2,0.49,93.9,94.8,24.2,Normal
2023-06-28 00:00:00,221.91,137.3,52.4,0.48,97.0,65.2,21.0,Normal
2023-06-28 01:00:00,222.8,183.5,80.2,0.96,99.3,87.5,38.8,Warning
2023-06-28 02:00:00,222.06,142.4,62.8,0.4,93.4,73.4,20.0,Normal
2023-06-28 03:00:00,243.01,160.2,81.0,0.65,93.1,75.6,20.7,Normal
2023-06-28 04:00:00,229.19,130.5,61.5,0.54,96.0,78.8,24.4,Normal
2023-06-28 05:00:00,234.3,144.9,76.1,0.32,97.0,82.3,18.3,Normal
2023-06-28 06:00:00,228.22,159.3,72.3,0.33,96.9,68.1,36.3,Normal
2023-06-28 07:00:00,210.29,241.1,66.1,1.09,87.7,68.6,33.2,Warning
2023-06-28 08:00:00,235.15,118.9,70.6,0.5,96.7,75.2,19.3,Normal
2023-06-28 09:00:00,224.43,163.5,70.3,0.57,96.3,89.2,39.1,Normal
2023-06-28 10:00:00,220.62,103.2,78.7,0.37,91.7,70.7,8.5,Normal
2023-06-28 11:00:00,221.95,156.3,72.7,0.86,86.3,77.1,33.1,Warning
2023-06-28 12:00:00,235.22,182.1,63.3,0.68,97.6,56.5,12.4,Normal
2023-06-28 13:00:00,227.11,178.9,61.0,0.31,94.3,45.3,14.5,Normal
2023-06-28 14:00:00,227.06,153.0,73.2,0.57,91.5,69.4,25.8,Normal
2023-06-28 15:00:00,228.69,144.6,51.2,0.38,93.8,30.0,31.4,Normal
2023-06-28 16:00:00,223.14,163.7,69.8,0.45,98.0,86.1,21.9,Normal
2023-06-28 17:00:00,227.89,171.9,66.9,0.6,87.8,76.5,9.2,Normal
2023-06-28 18:00:00,229.87,164.3,78.9,0.41,93.4,73.6,15.3,Normal
2023-06-28 19:00:00,234.89,148.6,66.0,0.56,94.8,62.7,24.4,Normal
2023-06-28 20:00:00,225.72,152.2,73.0,0.38,90.4,75.7,17.3,Normal
2023-06-28 21:00:00,225.25,188.0,53.6,0.94,82.2,84.6,22.1,Warning
2023-06-28 22:00:00,227.24,183.9,67.6,0.59,95.5,84.3,29.2,Normal
2023-06-28 23:00:00,231.27,172.1,66.3,0.73,97.9,57.9,23.2,Normal
2023-06-29 00:00:00,214.76,221.3,100.3,1.74,70.0,120.0,27.5,Critical
2023-06-29 01:00:00,227.02,138.0,71.5,0.47,93.0,68.6,7.1,Normal
2023-06-29 02:00:00,225.79,125.2,62.8,0.57,96.7,93.9,35.3,Normal
2023-06-29 03:00:00,227.36,150.4,64.7,0.28,91.3,72.5,23.3,Normal
2023-06-29 04:00:00,232.56,159.3,50.8,0.55,95.5,84.4,35.7,Normal
2023-06-29 05:00:00,229.29,174.9,57.9,0.41,96.3,69.5,27.6,Normal
2023-06-29 06:00:00,240.94,189.8,77.1,0.63,79.5,83.5,42.8,Warning
2023-06-29 07:00:00,228.39,158.0,76.4,0.64,96.3,77.6,9.8,Normal
2023-06-29 08:00:00,226.85,144.4,58.2,0.52,100.0,97.8,27.4,Normal
2023-06-29 09:00:00,233.9,135.4,76.7,0.34,97.7,82.4,17.4,Normal
2023-06-29 10:00:00,228.96,127.3,56.3,0.34,97.3,93.1,3.4,Normal
2023-06-29 11:00:00,239.19,149.8,67.3,0.35,99.0,78.0,36.4,Normal
2023-06-29 12:00:00,234.77,213.4,68.5,0.76,84.9,102.9,34.0,Warning
2023-06-29 13:00:00,235.35,172.3,51.2,0.64,97.9,69.5,28.5,Normal
2023-06-29 14:00:00,229.38,162.3,62.0,0.55,95.2,68.5,26.9,Normal
2023-06-29 15:00:00,243.53,136.3,63.0,0.43,93.3,87.2,32.2,Normal
2023-06-29 16:00:00,229.97,170.5,71.3,0.48,90.4,87.4,26.7,Normal
2023-06-29 17:00:00,230.11,140.7,71.0,0.53,94.3,56.6,35.7,Normal
2023-06-29 18:00:00,233.02,155.1,43.7,0.5,94.3,65.7,32.5,Normal
2023-06-29 19:00:00,233.57,158.7,73.3,0.4,93.6,76.1,18.8,Normal
2023-06-29 20:00:00,233.64,139.6,75.4,0.41,100.0,105.4,24.1,Normal
2023-06-29 21:00:00,234.17,170.0,85.1,0.76,81.6,30.0,26.8,Warning
2023-06-29 22:00:00,231.4,176.6,65.3,0.6,93.6,69.9,35.5,Normal
2023-06-29 23:00:00,217.68,150.3,61.8,0.64,93.4,82.7,34.2,Normal
2023-06-30 00:00:00,222.54,147.2,61.5,0.59,97.0,71.5,14.5,Normal
2023-06-30 01:00:00,235.19,148.6,52.1,0.35,96.3,55.9,43.6,Normal
2023-06-30 02:00:00,225.31,150.0,66.3,0.43,88.3,77.9,17.5,Normal
2023-06-30 03:00:00,225.93,176.9,77.6,1.11,85.3,75.6,10.0,Warning
2023-06-30 04:00:00,229.02,158.2,61.1,0.54,94.5,55.5,28.1,Normal
2023-06-30 05:00:00,228.97,152.5,60.5,0.43,95.5,71.5,42.2,Normal
2023-06-30 06:00:00,231.39,193.6,73.2,0.39,84.0,72.1,26.7,Warning
2023-06-30 07:00:00,229.83,163.1,67.2,0.62,94.1,78.9,28.4,Normal
2023-06-30 08:00:00,231.23,175.6,71.4,0.37,94.7,74.8,46.5,Normal
2023-06-30 09:00:00,206.04,190.5,96.6,1.65,79.4,89.5,49.2,Critical
2023-06-30 10:00:00,225.73,143.2,60.8,0.61,95.9,59.0,15.4,Normal
2023-06-30 11:00:00,239.37,171.7,71.7,0.5,99.5,58.4,32.5,Normal
2023-06-30 12:00:00,227.78,145.0,70.8,0.49,93.7,67.6,5.1,Normal
2023-06-30 13:00:00,219.16,189.8,117.9,1.41,90.5,49.8,46.0,Critical
2023-06-30 14:00:00,234.94,176.1,52.8,0.43,96.7,77.2,27.9,Normal
2023-06-30 15:00:00,228.2,181.0,85.9,0.51,96.4,75.8,37.8,Normal
2023-06-30 16:00:00,234.15,128.7,60.1,0.4,100.0,84.5,19.0,Normal
2023-06-30 17:00:00,226.62,166.1,72.2,0.58,93.7,79.6,26.1,Normal
2023-06-30 18:00:00,225.32,131.5,68.3,0.52,96.7,86.9,40.0,Normal
2023-06-30 19:00:00,226.12,162.6,71.0,0.47,95.4,70.7,46.1,Normal
2023-06-30 20:00:00,230.52,159.0,62.9,0.45,91.1,91.5,32.7,Normal
2023-06-30 21:00:00,228.49,132.0,66.4,0.45,94.3,56.0,27.2,Normal
2023-06-30 22:00:00,231.19,171.9,63.8,0.47,90.3,91.5,33.9,Normal
2023-06-30 23:00:00,230.14,123.4,55.3,0.45,97.9,79.4,10.1,Normal
2023-07-01 00:00:00,232.02,133.2,60.8,0.6,97.3,91.4,24.8,Normal
2023-07-01 01:00:00,232.06,165.3,72.4,0.73,88.1,59.3,27.3,Warning
2023-07-01 02:00:00,237.26,128.1,54.4,0.38,100.0,82.0,22.3,Normal
2023-07-01 03:00:00,230.34,154.6,59.9,0.45,94.5,64.1,21.0,Normal
2023-07-01 04:00:00,231.77,130.1,85.9,0.58,91.2,37.8,18.1,Normal
2023-07-01 05:00:00,233.42,159.8,64.1,0.44,92.3,69.0,14.9,Normal
2023-07-01 06:00:00,228.01,176.6,58.8,0.56,97.3,58.8,16.6,Normal
2023-07-01 07:00:00,233.55,156.9,74.4,1.21,92.9,86.7,40.1,Warning
2023-07-01 08:00:00,224.55,205.5,54.5,0.77,77.6,88.2,27.2,Warning
2023-07-01 09:00:00,236.8,164.2,60.8,0.46,96.1,66.4,24.7,Normal
2023-07-01 10:00:00,236.58,133.4,61.4,0.47,100.0,84.1,36.3,Normal
2023-07-01 11:00:00,233.84,166.7,68.8,0.54,90.6,80.4,23.9,Normal
2023-07-01 12:00:00,229.36,178.2,82.6,0.99,73.4,76.3,7.7,Warning
2023-07-01 13:00:00,226.91,172.5,88.6,0.84,85.6,103.8,26.2,Warning
2023-07-01 14:00:00,227.51,157.9,77.9,0.59,96.7,116.3,17.7,Normal
2023-07-01 15:00:00,226.23,152.9,77.1,0.41,100.0,53.4,23.8,Normal
2023-07-01 16:00:00,230.87,132.3,60.0,0.58,99.3,43.3,26.8,Normal
2023-07-01 17:00:00,229.43,152.1,62.5,0.37,99.6,92.4,24.0,Normal
2023-07-01 18:00:00,227.56,137.8,44.3,0.54,97.3,77.1,24.1,Normal
2023-07-01 19:00:00,230.67,132.9,61.0,0.48,97.1,95.7,22.7,Normal
2023-07-01 20:00:00,224.78,150.7,81.1,0.4,97.7,95.0,21.4,Normal
2023-07-01 21:00:00,226.5,161.5,67.8,0.57,100.0,77.5,13.1,Normal
2023-07-01 22:00:00,230.33,154.8,75.1,0.48,93.8,54.4,30.5,Normal
2023-07-01 23:00:00,246.74,145.5,68.6,0.45,91.2,81.5,25.3,Normal
2023-07-02 00:00:00,218.07,182.2,68.3,0.51,93.7,81.1,29.5,Normal
2023-07-02 01:00:00,232.01,171.4,75.4,0.7,92.5,66.4,28.6,Normal
2023-07-02 02:00:00,226.1,137.6,68.8,0.59,98.8,72.1,29.6,Normal
2023-07-02 03:00:00,231.21,150.4,58.5,0.41,97.0,62.5,7.2,Normal
2023-07-02 04:00:00,229.84,179.1,42.6,0.47,97.0,47.6,22.9,Normal
2023-07-02 05:00:00,224.3,129.9,61.8,0.39,91.4,74.1,47.3,Normal
2023-07-02 06:00:00,233.79,170.2,71.4,0.43,95.9,91.5,33.3,Normal
2023-07-02 07:00:00,230.97,160.4,84.7,0.58,94.1,73.9,14.5,Normal
2023-07-02 08:00:00,243.78,220.1,75.8,1.24,91.2,76.4,40.9,Warning
2023-07-02 09:00:00,228.19,200.9,61.3,0.64,95.4,118.9,47.0,Warning
2023-07-02 10:00:00,241.09,161.5,69.1,0.41,93.3,45.2,21.8,Normal
2023-07-02 11:00:00,219.71,171.6,68.1,0.3,94.4,104.5,23.7,Normal
2023-07-02 12:00:00,225.01,114.3,51.0,0.55,93.7,69.7,20.7,Normal
2023-07-02 13:00:00,223.88,149.3,78.2,0.52,84.2,105.2,34.5,Warning
2023-07-02 14:00:00,233.43,193.0,64.5,0.5,94.2,68.3,14.9,Normal
2023-07-02 15:00:00,225.67,188.9,79.1,0.81,92.6,85.6,25.1,Warning
2023-07-02 16:00:00,225.37,119.0,76.7,0.43,92.2,68.7,22.2,Normal
2023-07-02 17:00:00,238.19,143.4,86.1,0.51,100.0,88.4,28.6,Normal
2023-07-02 18:00:00,237.89,172.4,70.1,0.73,93.5,60.1,18.2,Normal
2023-07-02 19:00:00,238.76,179.0,60.8,0.26,94.4,59.8,20.1,Normal
2023-07-02 20:00:00,224.73,117.8,80.1,0.43,99.2,71.7,13.7,Normal
2023-07-02 21:00:00,232.55,142.2,63.3,0.51,92.6,50.7,24.5,Normal
2023-07-02 22:00:00,234.82,132.0,66.2,0.65,94.7,76.3,25.6,Normal
2023-07-02 23:00:00,226.59,130.1,57.1,0.54,97.3,87.1,21.2,Normal
2023-07-03 00:00:00,235.47,156.1,65.6,0.17,92.5,52.2,31.3,Normal
2023-07-03 01:00:00,230.48,128.6,67.4,0.36,91.9,64.3,30.4,Normal
2023-07-03 02:00:00,237.0,138.3,75.6,0.5,95.7,74.0,23.0,Normal
2023-07-03 03:00:00,232.2,164.8,57.9,0.48,100.0,77.7,27.9,Normal
2023-07-03 04:00:00,235.84,140.0,64.7,0.58,98.7,39.5,17.6,Normal
2023-07-03 05:00:00,225.01,147.5,57.6,0.57,95.5,88.3,34.5,Normal
2023-07-03 06:00:00,233.4,143.3,65.8,0.45,90.9,89.3,24.2,Normal
2023-07-03 07:00:00,222.49,160.7,63.2,0.29,90.9,64.5,27.1,Normal
2023-07-03 08:00:00,233.94,165.1,69.8,0.5,100.0,85.5,27.2,Normal
2023-07-03 09:00:00,232.83,142.0,64.5,0.29,93.8,101.4,26.5,Normal
2023-07-03 10:00:00,230.53,170.0,67.9,0.42,95.1,58.0,26.8,Normal
2023-07-03 11:00:00,225.81,168.6,60.9,0.42,94.7,80.5,12.9,Normal
2023-07-03 12:00:00,227.39,152.1,75.7,0.25,96.8,69.2,20.1,Normal
2023-07-03 13:00:00,201.83,209.1,99.3,1.34,93.3,110.6,38.0,Critical
2023-07-03 14:00:00,229.17,173.8,75.7,0.38,92.9,84.5,34.4,Normal
2023-07-03 15:00:00,228.5,135.2,65.6,0.65,95.1,56.0,26.1,Normal
2023-07-03 16:00:00,233.91,148.0,75.1,0.59,94.8,75.6,6.6,Normal
2023-07-03 17:00:00,234.68,171.8,71.0,0.69,90.3,62.4,18.2,Warning
2023-07-03 18:00:00,209.37,201.2,95.0,1.32,92.8,112.3,45.2,Critical
2023-07-03 19:00:00,226.98,198.1,61.5,0.43,97.1,77.9,16.8,Normal
2023-07-03 20:00:00,240.98,169.5,65.0,0.74,97.4,74.8,47.8,Normal
2023-07-03 21:00:00,233.29,162.3,61.9,0.5,93.8,96.6,8.9,Normal
2023-07-03 22:00:00,236.83,132.5,64.5,0.47,93.4,85.3,24.9,Normal
2023-07-03 23:00:00,226.66,153.1,59.4,0.45,90.5,68.2,29.9,Normal
2023-07-04 00:00:00,225.3,225.4,101.1,0.71,83.8,107.6,34.0,Warning
2023-07-04 01:00:00,234.09,190.0,73.1,0.76,90.2,80.8,44.6,Warning
2023-07-04 02:00:00,214.58,210.4,56.3,0.83,86.3,54.7,5.3,Warning
2023-07-04 03:00:00,224.51,150.9,60.2,0.4,99.1,56.5,31.8,Normal
2023-07-04 04:00:00,225.56,127.5,60.2,0.56,90.9,79.3,15.4,Normal
2023-07-04 05:00:00,226.1,158.0,82.4,0.41,97.2,70.3,20.3,Normal
2023-07-04 06:00:00,235.36,133.1,55.8,0.55,99.8,86.2,10.9,Normal
2023-07-04 07:00:00,226.92,169.6,77.6,0.52,93.3,99.7,24.3,Normal
2023-07-04 08:00:00,226.97,134.5,55.4,0.78,99.3,65.2,42.3,Normal
2023-07-04 09:00:00,232.67,159.5,59.3,0.45,94.9,45.5,20.1,Normal
2023-07-04 10:00:00,230.02,176.2,60.1,0.58,88.8,92.5,16.0,Normal
2023-07-04 11:00:00,230.65,158.1,66.7,0.49,91.3,61.7,35.0,Normal
2023-07-04 12:00:00,227.01,147.9,53.1,0.59,91.0,88.7,14.4,Normal
2023-07-04 13:00:00,222.17,220.3,81.6,1.98,79.4,86.0,48.6,Critical
2023-07-04 14:00:00,222.6,99.5,74.3,0.42,97.6,75.7,13.4,Normal
2023-07-04 15:00:00,233.04,141.8,56.4,0.39,89.8,81.0,15.6,Normal
2023-07-04 16:00:00,229.83,146.4,57.5,0.35,100.0,74.3,43.2,Normal
2023-07-04 17:00:00,235.82,143.6,66.4,0.52,100.0,87.4,16.9,Normal
2023-07-04 18:00:00,231.76,166.1,55.6,0.55,99.0,62.1,17.8,Normal
2023-07-04 19:00:00,235.8,142.9,57.1,0.59,96.7,76.4,36.2,Normal
2023-07-04 20:00:00,234.57,177.9,94.7,1.12,78.1,64.4,2.9,Warning
2023-07-04 21:00:00,228.38,125.8,58.5,0.61,89.7,76.9,26.2,Normal
2023-07-04 22:00:00,229.59,152.6,47.1,0.42,99.6,57.0,41.7,Normal
2023-07-04 23:00:00,222.97,119.5,57.4,0.61,93.4,80.2,25.7,Normal
2023-07-05 00:00:00,229.73,175.5,71.2,0.39,94.2,101.2,28.2,Normal
2023-07-05 01:00:00,212.94,144.1,83.9,0.94,83.4,100.0,49.2,Warning
2023-07-05 02:00:00,236.66,220.1,80.6,0.76,86.0,84.7,19.5,Warning
2023-07-05 03:00:00,228.2,175.5,52.1,0.35,97.5,69.7,5.7,Normal
2023-07-05 04:00:00,229.69,145.9,61.6,0.57,91.0,75.2,22.9,Normal
2023-07-05 05:00:00,230.19,115.4,60.8,0.5,96.6,102.7,33.1,Normal
2023-07-05 06:00:00,232.31,175.4,62.6,0.66,98.4,68.3,44.2,Normal
2023-07-05 07:00:00,232.23,193.9,67.4,0.44,92.7,69.7,19.3,Normal
2023-07-05 08:00:00,236.36,149.4,52.1,0.52,95.4,68.0,27.7,Normal
2023-07-05 09:00:00,229.78,162.7,69.6,0.54,91.1,106.8,9.4,Normal
2023-07-05 10:00:00,229.36,128.1,68.2,0.51,94.5,97.8,36.1,Normal
2023-07-05 11:00:00,228.36,166.1,77.5,0.61,94.6,51.1,28.2,Normal
2023-07-05 12:00:00,233.34,134.6,65.2,0.49,99.2,102.8,36.8,Normal
2023-07-05 13:00:00,229.57,173.0,70.2,0.49,100.0,63.9,31.0,Normal
2023-07-05 14:00:00,234.2,144.3,69.5,0.59,95.7,82.1,26.1,Normal
2023-07-05 15:00:00,233.99,145.4,62.5,0.5,98.6,48.8,15.9,Normal
2023-07-05 16:00:00,241.38,155.5,61.7,0.58,92.6,43.5,28.5,Normal
2023-07-05 17:00:00,226.35,152.0,67.6,0.51,89.9,75.4,29.4,Normal
2023-07-05 18:00:00,223.0,119.6,56.4,0.57,89.0,87.4,28.9,Normal
2023-07-05 19:00:00,228.71,120.4,58.6,0.58,98.8,59.5,36.4,Normal
2023-07-05 20:00:00,233.43,149.9,59.1,0.44,100.0,77.7,38.3,Normal
2023-07-05 21:00:00,226.93,168.7,80.8,1.23,84.8,103.3,32.3,Warning
2023-07-05 22:00:00,200.0,175.8,83.2,1.6,87.0,55.7,44.8,Critical
2023-07-05 23:00:00,229.41,150.1,69.7,0.67,95.9,54.6,23.1,Normal
2023-07-06 00:00:00,234.26,167.7,70.3,0.45,90.9,83.8,12.9,Normal
2023-07-06 01:00:00,233.47,163.9,61.3,0.49,95.6,65.8,11.2,Normal
2023-07-06 02:00:00,229.8,151.3,75.9,0.42,98.2,57.8,11.6,Normal
2023-07-06 03:00:00,228.5,131.2,54.1,0.69,93.6,109.7,15.1,Normal
2023-07-06 04:00:00,221.46,175.8,59.2,0.51,90.9,74.4,11.3,Normal
2023-07-06 05:00:00,229.63,140.5,66.8,0.56,95.7,81.8,23.9,Normal
2023-07-06 06:00:00,204.78,234.1,88.3,1.48,83.2,69.2,50.0,Critical
2023-07-06 07:00:00,228.75,152.5,64.6,0.57,96.0,74.3,39.5,Normal
2023-07-06 08:00:00,213.98,174.9,72.4,0.32,97.8,90.9,30.6,Normal
2023-07-06 09:00:00,212.53,197.1,85.1,0.69,90.2,77.9,40.6,Warning
2023-07-06 10:00:00,228.43,138.4,64.7,0.37,94.6,80.4,33.7,Normal
2023-07-06 11:00:00,231.24,121.3,75.8,0.64,95.3,63.7,19.7,Normal
2023-07-06 12:00:00,228.98,155.6,62.6,0.41,98.1,78.9,14.5,Normal
2023-07-06 13:00:00,231.46,153.2,59.3,0.62,95.4,71.8,24.2,Normal
2023-07-06 14:00:00,232.22,148.6,64.4,0.61,90.7,56.2,32.8,Normal
2023-07-06 15:00:00,244.33,201.9,93.6,0.71,84.8,94.1,41.4,Warning
2023-07-06 16:00:00,223.44,145.7,64.8,0.43,93.3,87.6,29.7,Normal
2023-07-06 17:00:00,233.99,156.7,58.0,0.54,92.1,70.3,14.6,Normal
2023-07-06 18:00:00,226.95,151.8,61.3,0.41,98.4,73.2,19.7,Normal
2023-07-06 19:00:00,224.59,112.6,63.2,0.36,97.1,75.4,40.6,Normal
2023-07-06 20:00:00,231.12,135.5,50.0,0.58,91.1,68.9,41.7,Normal
2023-07-06 21:00:00,233.05,157.8,72.6,0.59,99.7,66.0,21.2,Normal
2023-07-06 22:00:00,225.39,149.3,63.9,0.32,93.0,96.6,27.4,Normal
2023-07-06 23:00:00,233.58,147.6,49.9,0.49,98.1,57.2,32.5,Normal
2023-07-07 00:00:00,221.49,150.4,69.4,0.47,100.0,67.6,19.2,Normal
2023-07-07 01:00:00,226.64,161.1,60.6,0.58,91.8,78.9,50.0,Warning
2023-07-07 02:00:00,221.47,197.8,80.1,0.71,83.6,50.4,36.6,Warning
2023-07-07 03:00:00,235.99,118.2,62.0,0.43,96.7,70.1,38.2,Normal
2023-07-07 04:00:00,228.08,125.3,61.2,0.46,96.6,69.4,29.4,Normal
2023-07-07 05:00:00,226.05,144.1,58.7,0.42,98.8,64.3,21.5,Normal
2023-07-07 06:00:00,235.22,165.0,78.1,0.55,93.2,105.9,30.8,Normal
2023-07-07 07:00:00,229.23,151.1,66.4,0.48,90.9,99.4,24.8,Normal
2023-07-07 08:00:00,230.92,191.6,59.5,0.57,92.6,79.8,27.0,Normal
2023-07-07 09:00:00,233.95,174.2,60.4,0.64,99.5,71.3,24.9,Normal
2023-07-07 10:00:00,227.53,143.9,55.4,0.58,88.8,64.5,24.5,Normal
2023-07-07 11:00:00,236.5,139.1,68.4,0.49,97.8,80.6,33.3,Normal
2023-07-07 12:00:00,227.25,129.7,67.9,0.45,95.1,79.8,37.4,Normal
2023-07-07 13:00:00,233.93,136.4,55.8,0.67,90.3,68.2,31.5,Normal
2023-07-07 14:00:00,238.11,175.3,75.3,0.62,88.6,62.0,21.0,Warning
2023-07-07 15:00:00,233.82,141.3,72.3,0.48,90.9,92.5,11.8,Normal
2023-07-07 16:00:00,226.99,146.0,73.0,0.45,92.2,77.4,22.9,Normal
2023-07-07 17:00:00,227.66,154.3,55.4,0.33,100.0,76.6,26.7,Normal
2023-07-07 18:00:00,226.09,168.0,60.7,0.22,93.3,70.8,23.3,Normal
2023-07-07 19:00:00,229.0,137.1,59.1,0.47,90.1,45.6,26.0,Normal
2023-07-07 20:00:00,230.57,167.6,63.0,0.38,89.2,61.6,29.2,Normal
2023-07-07 21:00:00,237.21,151.1,55.3,0.41,92.5,68.9,36.2,Normal
